Election,OfficeName,VoteFor,CandidateID,CanFirstName,CanLastName,CanAffilCommit,County,Votes,PartyName,PartyAbbrev
GE 2000,COOK CIRCUIT - RETAIN GOLNIEWICZ,1,3450,FRANCIS X.,GOLNIEWICZ - YES,,COOK,617406,,
GE 2000,COOK CIRCUIT - RETAIN GOLNIEWICZ,1,3451,FRANCIS X.,GOLNIEWICZ - NO,,COOK,179680,,
GE 2000,COOK CIRCUIT - RETAIN JACOBIUS,1,3452,MOSHE,JACOBIUS - YES,,COOK,621726,,
GE 2000,COOK CIRCUIT - RETAIN JACOBIUS,1,3453,MOSHE,JACOBIUS - NO,,COOK,182910,,
GE 2000,COOK CIRCUIT - RETAIN LUBIN,1,3454,STUART F.,LUBIN - YES,,COOK,633716,,
GE 2000,COOK CIRCUIT - RETAIN LUBIN,1,3455,STUART F.,LUBIN - NO,,COOK,171474,,
GE 2000,COOK CIRCUIT - RETAIN LUCKMAN,1,3458,MARVIN P.,LUCKMAN - YES,,COOK,642637,,
GE 2000,COOK CIRCUIT - RETAIN LUCKMAN,1,3459,MARVIN P.,LUCKMAN - NO,,COOK,195003,,
GE 2000,COOK CIRCUIT - RETAIN BOLAN,1,3460,MICHAEL BUCKLEY,BOLAN - YES,,COOK,780622,,
GE 2000,COOK CIRCUIT - RETAIN BOLAN,1,3461,MICHAEL BUCKLEY,BOLAN - NO,,COOK,147525,,
GE 2000,"COOK CIRCUIT - RETAIN SIMMONS, JR.",1,3462,HENRY R.,"SIMMONS, JR. - YES",,COOK,687419,,
GE 2000,"COOK CIRCUIT - RETAIN SIMMONS, JR.",1,3463,HENRY R.,"SIMMONS, JR. - NO",,COOK,173926,,
GE 2000,COOK CIRCUIT - RETAIN FUNDERBURK,1,3464,RAYMOND,FUNDERBURK - YES,,COOK,680998,,
GE 2000,COOK CIRCUIT - RETAIN FUNDERBURK,1,3465,RAYMOND,FUNDERBURK - NO,,COOK,177623,,
GE 2000,COOK CIRCUIT - RETAIN PALMER,1,3466,STUART E.,PALMER - YES,,COOK,694601,,
GE 2000,COOK CIRCUIT - RETAIN PALMER,1,3467,STUART E.,PALMER - NO,,COOK,162582,,
GE 2000,COOK CIRCUIT - RETAIN AGRAN,1,3468,MARTIN S.,AGRAN - YES,,COOK,677340,,
GE 2000,COOK CIRCUIT - RETAIN AGRAN,1,3469,MARTIN S.,AGRAN - NO,,COOK,173311,,
GE 2000,COOK CIRCUIT - RETAIN BANKS,1,3470,PATRICIA,BANKS - YES,,COOK,725087,,
GE 2000,COOK CIRCUIT - RETAIN BANKS,1,3471,PATRICIA,BANKS - NO,,COOK,187343,,
GE 2000,COOK CIRCUIT - RETAIN BARTKOWICZ,1,3472,RONALD F.,BARTKOWICZ - YES,,COOK,694116,,
GE 2000,COOK CIRCUIT - RETAIN BARTKOWICZ,1,3473,RONALD F.,BARTKOWICZ - NO,,COOK,178422,,
GE 2000,COOK CIRCUIT - RETAIN BIERMAN,1,3474,JANICE L.,BIERMAN - YES,,COOK,716699,,
GE 2000,COOK CIRCUIT - RETAIN BIERMAN,1,3475,JANICE L.,BIERMAN - NO,,COOK,166842,,
GE 2000,COOK CIRCUIT - RETAIN COX,1,3476,JACQUELINE PATRICIA,COX - YES,,COOK,670074,,
GE 2000,COOK CIRCUIT - RETAIN COX,1,3477,JACQUELINE PATRICIA,COX - NO,,COOK,154544,,
GE 2000,COOK CIRCUIT - RETAIN HENRY,1,3478,JAMES F.,HENRY - YES,,COOK,612094,,
GE 2000,COOK CIRCUIT - RETAIN HENRY,1,3479,JAMES F.,HENRY - NO,,COOK,170010,,
GE 2000,COOK CIRCUIT - RETAIN HOWARD,1,3480,GARRITT E.,HOWARD - YES,,COOK,590286,,
GE 2000,COOK CIRCUIT - RETAIN HOWARD,1,3481,GARRITT E.,HOWARD - NO,,COOK,187296,,
GE 2000,"COOK CIRCUIT - RETAIN KAZMIERSKI, JR.",1,3482,JOSEPH G.,"KAZMIERSKI, JR. - YES",,COOK,604888,,
GE 2000,"COOK CIRCUIT - RETAIN KAZMIERSKI, JR.",1,3483,JOSEPH G.,"KAZMIERSKI, JR. - NO",,COOK,183482,,
GE 2000,COOK CIRCUIT - RETAIN CEPERO,1,3484,ROBERT LOPEZ,CEPERO - YES,,COOK,647723,,
GE 2000,COOK CIRCUIT - RETAIN CEPERO,1,3485,ROBERT LOPEZ,CEPERO - NO,,COOK,236512,,
GE 2000,COOK CIRCUIT - RETAIN MOORE,1,3487,COLLEEN McSWEENEY,MOORE - NO,,COOK,161587,,
GE 2000,COOK CIRCUIT - RETAIN MOORE,1,3486,COLLEEN McSWEENEY,MOORE - YES,,COOK,651520,,
GE 2000,COOK CIRCUIT - RETAIN REYNA,1,3488,RALPH,REYNA - YES,,COOK,614739,,
GE 2000,COOK CIRCUIT - RETAIN REYNA,1,3489,RALPH,REYNA - NO,,COOK,174959,,
GE 2000,COOK CIRCUIT - RETAIN SMITH,1,3491,JAMES FITZGERALD,SMITH - YES,,COOK,628047,,
GE 2000,COOK CIRCUIT - RETAIN SMITH,1,3492,JAMES FITZGERALD,SMITH - NO,,COOK,178026,,
GE 2000,COOK CIRCUIT - RETAIN TOBIN,1,3493,KAREN THOMPSON,TOBIN - YES,,COOK,669352,,
GE 2000,COOK CIRCUIT - RETAIN TOBIN,1,3494,KAREN THOMPSON,TOBIN - NO,,COOK,146764,,
GE 2000,COOK CIRCUIT - RETAIN URSO,1,3495,JOSEPH J.,URSO - YES,,COOK,653188,,
GE 2000,COOK CIRCUIT - RETAIN URSO,1,3496,JOSEPH J.,URSO - NO,,COOK,173045,,
GE 2000,3RD CIRCUIT - RETAIN O'NEILL,1,3325,P. J.,O'NEILL - NO,,MADISON,16984,,
GE 2000,3RD CIRCUIT - RETAIN O'NEILL,1,3325,P. J.,O'NEILL - NO,,BOND,1267,,
GE 2000,3RD CIRCUIT - RETAIN O'NEILL,1,3324,P. J.,O'NEILL - YES,,MADISON,75353,,
GE 2000,3RD CIRCUIT - RETAIN O'NEILL,1,3324,P. J.,O'NEILL - YES,,BOND,4247,,
GE 2000,COOK CIRCUIT - RETAIN WATSON,1,3497,CYRIL J.,WATSON - YES,,COOK,754959,,
GE 2000,COOK CIRCUIT - RETAIN WATSON,1,3498,CYRIL J.,WATSON - NO,,COOK,154674,,
GE 2000,"COOK CIRCUIT - RETAIN WRIGHT, JR.",1,3499,E. KENNETH,"WRIGHT, JR. - YES",,COOK,718399,,
GE 2000,"COOK CIRCUIT - RETAIN WRIGHT, JR.",1,3500,E. KENNETH,"WRIGHT, JR. - NO",,COOK,156185,,
GE 2000,COOK CIRCUIT - RETAIN JORDAN,1,3501,EDWARD R.,JORDAN - YES,,COOK,703878,,
GE 2000,COOK CIRCUIT - RETAIN JORDAN,1,3502,EDWARD R.,JORDAN - NO,,COOK,157649,,
GE 2000,COOK CIRCUIT - RETAIN BRIM,1,3504,CYNTHIA,BRIM - NO,,COOK,256416,,
GE 2000,COOK CIRCUIT - RETAIN BRIM,1,3503,CYNTHIA,BRIM - YES,,COOK,656222,,
GE 2000,COOK CIRCUIT - RETAIN BROOKS,1,3505,RODNEY HUGHES,BROOKS - YES,,COOK,647815,,
GE 2000,COOK CIRCUIT - RETAIN BROOKS,1,3506,RODNEY HUGHES,BROOKS - NO,,COOK,236137,,
GE 2000,COOK CIRCUIT - RETAIN CHIOLA,1,3507,THOMAS R.,CHIOLA - YES,,COOK,668890,,
GE 2000,COOK CIRCUIT - RETAIN CHIOLA,1,3508,THOMAS R.,CHIOLA - NO,,COOK,189523,,
GE 2000,COOK CIRCUIT - RETAIN CONLON,1,3510,CLAUDIA GRACE,CONLON - NO,,COOK,157593,,
GE 2000,COOK CIRCUIT - RETAIN CONLON,1,3509,CLAUDIA GRACE,CONLON - YES,,COOK,726566,,
GE 2000,COOK CIRCUIT - RETAIN CONNORS,1,3511,MAUREEN ELIZABETH,CONNORS - YES,,COOK,743304,,
GE 2000,COOK CIRCUIT - RETAIN CONNORS,1,3512,MAUREEN ELIZABETH,CONNORS - NO,,COOK,149899,,
GE 2000,COOK CIRCUIT - RETAIN DONNELLY,1,3513,CHRISTOPHER J.,DONNELLY - YES,,COOK,660750,,
GE 2000,COOK CIRCUIT - RETAIN DONNELLY,1,3514,CHRISTOPHER J.,DONNELLY - NO,,COOK,215908,,
GE 2000,COOK CIRCUIT - RETAIN EGAN,1,3516,JAMES D.,EGAN - NO,,COOK,164463,,
GE 2000,COOK CIRCUIT - RETAIN EGAN,1,3515,JAMES D.,EGAN - YES,,COOK,625263,,
GE 2000,COOK CIRCUIT - RETAIN FIGUEROA,1,3517,RAYMOND A.,FIGUEROA - YES,,COOK,616904,,
GE 2000,COOK CIRCUIT - RETAIN FIGUEROA,1,3518,RAYMOND A.,FIGUEROA - NO,,COOK,178141,,
GE 2000,COOK CIRCUIT - RETAIN FROSSARD,1,3519,MARGARET O'MARA,FROSSARD - YES,,COOK,636747,,
GE 2000,COOK CIRCUIT - RETAIN FROSSARD,1,3520,MARGARET O'MARA,FROSSARD - NO,,COOK,166099,,
GE 2000,38TH REPRESENTATIVE,1,3061,DARRELL L.,SANDERS,,COOK,15863,DEMOCRATIC,DEM
GE 2000,38TH REPRESENTATIVE,1,3061,DARRELL L.,SANDERS,,WILL,14126,DEMOCRATIC,DEM
GE 2000,38TH REPRESENTATIVE,1,3062,RENÉE,KOSEL,,COOK,10221,REPUBLICAN,REP
GE 2000,38TH REPRESENTATIVE,1,3062,RENÉE,KOSEL,,WILL,19899,REPUBLICAN,REP
GE 2000,37TH REPRESENTATIVE,1,3155,KEVIN A.,McCARTHY,,COOK,28835,DEMOCRATIC,DEM
GE 2000,37TH REPRESENTATIVE,1,3156,MAUREEN BURNS,BEKTA,,COOK,15430,REPUBLICAN,REP
GE 2000,36TH SENATE,1,3051,DENNY,JACOBS,,MERCER,6527,DEMOCRATIC,DEM
GE 2000,36TH SENATE,1,3051,DENNY,JACOBS,,HENRY,3152,DEMOCRATIC,DEM
GE 2000,36TH SENATE,1,3051,DENNY,JACOBS,,ROCK ISLAND,52660,DEMOCRATIC,DEM
GE 2000,36TH SENATE,1,3051,DENNY,JACOBS,,WHITESIDE,5997,DEMOCRATIC,DEM
GE 2000,36TH SENATE,1,3051,DENNY,JACOBS,,CARROLL,384,DEMOCRATIC,DEM
GE 2000,36TH REPRESENTATIVE,1,3154,PATRICIA THERESA,VLASIS,,COOK,9781,REPUBLICAN,REP
GE 2000,36TH REPRESENTATIVE,1,3153,JAMES D.,BROSNAHAN,,COOK,25256,DEMOCRATIC,DEM
GE 2000,35TH REPRESENTATIVE,1,3151,M. MAGGIE,CROTTY,,COOK,25519,DEMOCRATIC,DEM
GE 2000,35TH REPRESENTATIVE,1,3152,WENDY,LOFTUS,,COOK,12804,REPUBLICAN,REP
GE 2000,34TH REPRESENTATIVE,1,3150,LARRY,McKEON,,COOK,24080,DEMOCRATIC,DEM
GE 2000,34TH REPRESENTATIVE,1,3399,VINCENT C.,LENGERICH,,COOK,5153,REPUBLICAN,REP
GE 2000,34TH REPRESENTATIVE,1,3570,R. BRIAN,POYNTON,,COOK,1230,LIBERTARIAN,LIB
GE 2000,33RD SENATE,1,3050,STEVEN J.,RAUSCHENBERGER,,COOK,12870,REPUBLICAN,REP
GE 2000,33RD SENATE,1,3050,STEVEN J.,RAUSCHENBERGER,,DeKALB,1265,REPUBLICAN,REP
GE 2000,33RD SENATE,1,3050,STEVEN J.,RAUSCHENBERGER,,KANE,53515,REPUBLICAN,REP
GE 2000,33RD REPRESENTATIVE,1,3085,JOHN A.,FRITCHEY,,COOK,25643,DEMOCRATIC,DEM
GE 2000,32ND REPRESENTATIVE,1,3149,"CONSTANCE A. ""CONNIE""",HOWARD,,COOK,33035,DEMOCRATIC,DEM
GE 2000,31ST REPRESENTATIVE,1,3086,TODD H.,STROGER,,COOK,32126,DEMOCRATIC,DEM
GE 2000,30TH SENATE,1,3054,TERRY,LINK,,COOK,5694,DEMOCRATIC,DEM
GE 2000,30TH SENATE,1,3054,TERRY,LINK,,LAKE,32453,DEMOCRATIC,DEM
GE 2000,30TH SENATE,1,3055,GREG,KAZARIAN,,COOK,4464,REPUBLICAN,REP
GE 2000,30TH SENATE,1,3055,GREG,KAZARIAN,,LAKE,26231,REPUBLICAN,REP
GE 2000,30TH REPRESENTATIVE,1,3147,HAROLD,MURPHY,,COOK,26085,DEMOCRATIC,DEM
GE 2000,30TH REPRESENTATIVE,1,3148,WILLIE (JR.),JORDAN,,COOK,3447,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,KENDALL,6613,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,BOONE,5032,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,STEPHENSON,6572,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,WINNEBAGO,43815,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,LAKE,89917,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,OGLE,6530,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,KANE,45697,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,DuPAGE,115594,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,JoDAVIESS,3764,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,DeKALB,12610,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,LEE,4964,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,CARROLL,2717,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3195,LARRY D.,DRURY,,McHENRY,31411,DEMOCRATIC,DEM
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,KENDALL,14131,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,BOONE,9211,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,STEPHENSON,10817,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,WINNEBAGO,55589,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,LAKE,126244,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,OGLE,12611,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,KANE,82533,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,DuPAGE,220306,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,JoDAVIESS,5455,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,DeKALB,17093,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,LEE,8654,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,CARROLL,3864,REPUBLICAN,REP
GE 2000,2ND SUPREME - NICKELS VACANCY,1,3196,BOB,THOMAS,,McHENRY,63603,REPUBLICAN,REP
GE 2000,2ND CONGRESS,1,3024,JESSE L.,"JACKSON, JR.",,COOK,175995,DEMOCRATIC,DEM
GE 2000,2ND CONGRESS,1,3387,ROBERT,GORDON III,,COOK,19906,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,KENDALL,18401,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,BOONE,12360,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,STEPHENSON,15271,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,WINNEBAGO,79891,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,LAKE,175563,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,OGLE,16214,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,KANE,105758,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,DuPAGE,281296,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,JoDAVIESS,7749,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,DeKALB,24905,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,LEE,11376,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,CARROLL,5566,REPUBLICAN,REP
GE 2000,2ND APPELLATE - RATHJE VACANCY,1,3197,"JOHN M. ""JACK""",O'MALLEY,,McHENRY,85501,REPUBLICAN,REP
GE 2000,29TH REPRESENTATIVE,1,3146,DAVID E.,MILLER,,COOK,28267,DEMOCRATIC,DEM
GE 2000,28TH SENATE,1,3022,PHIL,PRITZKER,,COOK,29196,DEMOCRATIC,DEM
GE 2000,28TH SENATE,1,3023,DAVE,SULLIVAN,,COOK,44764,REPUBLICAN,REP
GE 2000,28TH REPRESENTATIVE,1,3019,THOMAS J.,DART,,COOK,35117,DEMOCRATIC,DEM
GE 2000,28TH REPRESENTATIVE,1,3405,DAVID D.,LEE,,COOK,2576,REPUBLICAN,REP
GE 2000,27TH SENATE,1,3049,WENDELL E.,JONES,,COOK,34626,REPUBLICAN,REP
GE 2000,27TH SENATE,1,3048,SUE A.,WALTON,,COOK,33683,DEMOCRATIC,DEM
GE 2000,27TH REPRESENTATIVE,1,3145,MONIQUE D.,DAVIS,,COOK,40574,DEMOCRATIC,DEM
GE 2000,26TH REPRESENTATIVE,1,3250,CHARLES G.,MORROW III,,COOK,25231,DEMOCRATIC,DEM
GE 2000,25TH REPRESENTATIVE,1,2992,BARBARA FLYNN,CURRIE,,COOK,33563,DEMOCRATIC,DEM
GE 2000,24TH SENATE,1,3007,MARY JANE O'SHEA,MANNELLA,,COOK,34463,DEMOCRATIC,DEM
GE 2000,24TH SENATE,1,3007,MARY JANE O'SHEA,MANNELLA,,DuPAGE,1095,DEMOCRATIC,DEM
GE 2000,24TH SENATE,1,3008,CHRISTINE,RADOGNO,,COOK,35364,REPUBLICAN,REP
GE 2000,24TH SENATE,1,3008,CHRISTINE,RADOGNO,,DuPAGE,2740,REPUBLICAN,REP
GE 2000,24TH REPRESENTATIVE,1,3249,HOWARD,KENNER,,COOK,17909,DEMOCRATIC,DEM
GE 2000,23RD REPRESENTATIVE,1,3248,DANIEL J.,BURKE,,COOK,21036,DEMOCRATIC,DEM
GE 2000,22ND REPRESENTATIVE,1,3059,MICHAEL J.,MADIGAN,,COOK,28351,DEMOCRATIC,DEM
GE 2000,22ND REPRESENTATIVE,1,3060,TERRENCE F.,GOGGIN,,COOK,5910,REPUBLICAN,REP
GE 2000,21ST SENATE,1,3006,CHRIS,LAUZEN,,DuPAGE,36008,REPUBLICAN,REP
GE 2000,21ST SENATE,1,3006,CHRIS,LAUZEN,,KANE,28664,REPUBLICAN,REP
GE 2000,21ST SENATE,1,3288,STEPHANIE DOWNS,HUGHES,,DuPAGE,19166,DEMOCRATIC,DEM
GE 2000,21ST SENATE,1,3288,STEPHANIE DOWNS,HUGHES,,KANE,15879,DEMOCRATIC,DEM
GE 2000,21ST REPRESENTATIVE,1,3247,MARY E.,FLOWERS,,COOK,32340,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,GREENE,2191,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,CALHOUN,1199,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,SCHUYLER,1234,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,ADAMS,1648,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,MONTGOMERY,5180,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,SANGAMON,14891,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,BOND,2361,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,MADISON,22779,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,MARION,6593,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,SCOTT,789,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,PIKE,2680,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,WASHINGTON,2031,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,CHRISTIAN,3251,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,JERSEY,3752,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,BROWN,834,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,CLINTON,4675,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,MACOUPIN,9182,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,FAYETTE,3359,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3191,JEFFREY S.,COOPER,,JEFFERSON,5753,DEMOCRATIC,DEM
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,GREENE,3471,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,CALHOUN,1339,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,SCHUYLER,2419,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,ADAMS,4810,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,MONTGOMERY,7599,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,SANGAMON,26057,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,BOND,4469,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,MADISON,40228,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,MARION,9703,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,SCOTT,1637,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,PIKE,5247,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,WASHINGTON,4864,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,CHRISTIAN,5710,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,JERSEY,5409,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,BROWN,1708,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,CLINTON,10307,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,MACOUPIN,11612,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,FAYETTE,5863,REPUBLICAN,REP
GE 2000,20TH CONGRESS,1,3192,JOHN M.,SHIMKUS,,JEFFERSON,8941,REPUBLICAN,REP
GE 2000,1ST SUPREME - BILANDIC VACANCY,1,3194,THOMAS R.,FITZGERALD,,COOK,1423973,DEMOCRATIC,DEM
GE 2000,1ST SUBCIRCUIT - A VACANCY,1,3202,JOHN,STEELE,,COOK,55273,DEMOCRATIC,DEM
GE 2000,1ST CONGRESS,1,3020,BOBBY L.,RUSH,,COOK,172271,DEMOCRATIC,DEM
GE 2000,1ST CONGRESS,1,3021,RAYMOND G.,WARDINGLEY,,COOK,23915,REPUBLICAN,REP
GE 2000,1ST APPELLATE - McNAMARA VACANCY,1,3009,SHELVIN LOUISE MARIE,HALL,,COOK,1112163,DEMOCRATIC,DEM
GE 2000,1ST APPELLATE - McNAMARA VACANCY,1,3010,JOHN JOSEPH,COYNE,,COOK,440728,REPUBLICAN,REP
GE 2000,19TH REPRESENTATIVE,1,3244,ROBERT J.,BUGIELSKI,,COOK,23027,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,FRANKLIN,13284,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,GALLATIN,2665,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,PULASKI,2042,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,LAWRENCE,3906,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,MACON,28952,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,WABASH,3063,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,MASSAC,4495,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,CUMBERLAND,2774,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,HARDIN,1862,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,CRAWFORD,4927,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,COLES,11618,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,POPE,1542,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,EDWARDS,1392,DEMOCRATIC,DEM
GE 2000,19TH CONGRESS,1,3143,DAVID D.,PHELPS,,WHITE,4819,DEMOCRATIC,DEM
